Tau,Router,Seed,P99,P95,SLA (%),Total Regret
40,Pure DQN,2,116.06232012890476,101.31658221088814,5.53,13914.636578874728
40,Pure DQN,3,98.00787503473977,90.84041809256074,0.5499999999999999,4255.65685845338
40,Pure DQN,4,108.54669660576302,98.45392927016063,3.955,10842.625785892937
40,Pure DQN,5,116.80392443077992,104.84569304158394,6.525,15749.925805531004
40,Pure DQN,6,109.97384845578497,104.39844283115842,12.17,25109.645086217166
40,Pure DQN,7,115.1291030250787,99.89207155743408,4.995,13311.61954896438
40,Pure DQN,8,97.90493317294884,88.48763921095436,0.62,4255.661457049341
40,Pure DQN,9,113.41689717498498,92.30482488083699,3.755,11089.38540698046
40,Pure DQN,10,106.52947947032425,95.49713117857894,2.97,8955.152125532077
40,Pure DQN,11,112.99914816014605,101.38218089578454,5.59,13803.712590600278
40,Pure DQN,12,108.95481456728874,99.00704959223717,4.4799999999999995,11573.259922327004
40,Pure DQN,13,101.63492205995487,80.28063637993138,1.335,5440.089471325101
40,Pure DQN,14,105.6255997283004,94.41870267463688,2.74,8105.01930727811
40,Pure DQN,15,103.02646066587157,92.31239778594615,1.965,6701.652669953164
40,Eps-Greedy DQN,1,100.11860235024972,93.75390619904586,1.03,4726.0499417736555
40,Eps-Greedy DQN,2,106.04723568277423,91.97500307810316,1.8800000000000001,6669.970444672757
40,Eps-Greedy DQN,3,106.06125810821621,85.09505191406961,2.6100000000000003,7330.799922128319
40,Eps-Greedy DQN,4,109.23632273493818,93.24160877834561,2.355,6943.113480251769
40,Eps-Greedy DQN,5,110.39635928087303,97.3871922119964,4.21,10901.727334565976
40,Eps-Greedy DQN,6,114.51986614863974,94.47238135768818,3.235,9351.322827500902
40,Eps-Greedy DQN,7,95.55370293869571,75.25225591145829,0.705,3688.658441811607
40,Eps-Greedy DQN,8,111.26158648777951,90.58622981688367,2.935,8340.919894432433
40,Eps-Greedy DQN,9,99.29396662447883,74.53868988407844,0.9249999999999999,4699.622250025302
40,Eps-Greedy DQN,10,95.71782645388971,85.23000814032271,0.91,4106.118331799716
40,Eps-Greedy DQN,11,115.66097781383209,91.63279624678661,3.2550000000000003,8992.504528599333
40,Eps-Greedy DQN,12,98.76990456424838,87.63459888208807,0.8099999999999999,4120.555539578981
40,Eps-Greedy DQN,13,102.19969565857245,86.46514255646001,1.6099999999999999,5547.865387746313
40,Eps-Greedy DQN,14,108.8759728007564,87.33888343423786,1.8399999999999999,6107.452370088357
40,Eps-Greedy DQN,15,110.13996788417455,95.2239966514442,3.1850000000000005,9270.20531719593
40,Heuristic Only,1,113.65638943513854,103.37545371752091,12.98,33670.47174250608
40,Heuristic Only,2,116.64179114006028,113.23757071336857,79.045,166796.09857219114
40,Heuristic Only,3,109.8145452853627,86.75428624023237,2.76,9179.59108091623
40,Heuristic Only,4,111.77188588222522,107.81894803995493,38.615,85717.60919157676
40,Heuristic Only,5,120.6623685906655,117.23943191336473,67.77,143148.78895286872
40,Heuristic Only,6,98.47545922223787,80.61489407537286,0.8,4374.935637789561
40,Heuristic Only,7,126.18855930991083,122.7927567294792,89.445,191027.11236169797
40,Heuristic Only,8,109.3967173721208,98.37199250229784,4.405,11404.129867116042
40,Heuristic Only,9,104.02333096061388,99.57489372684967,4.245,15165.801039383407
40,Heuristic Only,10,124.10170132035661,120.59163104025879,69.265,148403.103923047
40,Heuristic Only,11,110.3296594908627,105.78457015484048,23.665,52387.18911360979
40,Heuristic Only,12,100.23376384967354,95.94891702124333,1.095,5517.811353905038
40,Heuristic Only,13,94.8657504108063,91.32903416485706,0.055,7239.81853117242
40,Heuristic Only,14,122.42312528143113,118.7933949086502,89.31,189430.9399175144
40,Heuristic Only,15,97.89539128954765,76.6148772771432,0.6649999999999999,3381.663538476341
40,RL Only,1,101.38959073562958,84.04688395080305,1.265,5055.483951711078
40,RL Only,2,96.93809910775258,87.30304636901161,0.42500000000000004,3744.585563683466
40,RL Only,3,103.22929269793126,93.39757488078652,1.63,5818.20825233682
40,RL Only,4,94.16438492683257,83.72373570415486,0.35500000000000004,3343.1991302411006
40,RL Only,5,99.90997436491229,92.60034301904078,0.98,4948.552078477092
40,RL Only,6,96.28167850658846,87.2694486486849,0.475,3485.822816359411
40,RL Only,7,97.37474915125689,89.55585716744831,0.445,4418.2250755638315
40,RL Only,8,106.37388806278449,92.38831909667267,1.775,6382.647976192203
40,RL Only,9,106.77155696067074,97.53747398211544,3.225,8586.493935158931
40,RL Only,10,104.88181561703642,92.06753264998314,2.46,7520.174542522049
40,RL Only,11,100.4634897226524,94.29679636737848,1.165,6172.635538061093
40,RL Only,12,81.00072113941337,75.45192059698387,0.0,2451.0690919721123
40,RL Only,13,99.12580507970208,89.87006375410415,0.845,4266.6429069288615
40,RL Only,14,104.15956043218681,90.09498606678154,1.4749999999999999,5416.509192845498
40,RL Only,15,96.04358936997968,89.34625879775882,0.49,4012.538719736273
40,Static Hybrid,1,98.93397309216549,93.10792793453037,0.7000000000000001,4113.617580857112
40,Static Hybrid,2,106.24728374095956,95.19215943812634,3.045,9228.839726187309
40,Static Hybrid,3,102.38656895858844,93.90294116541561,1.675,6963.544234925025
40,Static Hybrid,4,93.89370629574869,78.84000376561109,0.49,3581.1054778786797
40,Static Hybrid,5,103.22393321357352,97.31858577609347,2.7,8144.126490551958
40,Static Hybrid,6,106.37102724262323,94.32950078547697,2.82,7993.962978533368
40,Static Hybrid,7,113.04813700090129,98.76485339033754,4.255,11244.291995766522
40,Static Hybrid,8,102.78409745667105,91.93960468975527,1.825,6130.668518898509
40,Static Hybrid,9,108.82655457903878,92.74302553458962,3.2399999999999998,10077.15181315551
40,Static Hybrid,10,105.92225488601846,96.40332819996277,3.325,8823.598537039838
40,Static Hybrid,11,113.80937526583475,102.40947927529476,5.835,14365.252582690584
40,Static Hybrid,12,108.87402701370638,98.3272747986111,4.245,10659.400970874554
40,Static Hybrid,13,109.19515837263754,100.70154058639032,5.7299999999999995,13953.279588265028
40,Static Hybrid,14,109.9821007630627,92.50706904561193,2.8400000000000003,8708.66359885124
40,Static Hybrid,15,109.36561349739586,99.06718722357257,4.705,12202.650182025518
40,CGAR (Adaptive),1,92.93952122927388,77.17609866453131,0.27499999999999997,3701.7078251128337
40,CGAR (Adaptive),2,100.54245239022042,85.34474722276268,1.09,4656.4945246687785
40,CGAR (Adaptive),3,108.61036045068272,82.93109725336762,1.555,5844.347882804891
40,CGAR (Adaptive),4,105.90978575905905,84.20005413757862,1.7500000000000002,7049.027761373066
40,CGAR (Adaptive),5,106.96067474411366,82.81508875202984,1.78,6013.651400227151
40,CGAR (Adaptive),6,91.31956725482091,72.39348365572545,0.19,2883.581755713947
40,CGAR (Adaptive),7,95.60870875577307,78.42976071163919,0.37,2945.597973074843
40,CGAR (Adaptive),8,111.96118095012453,97.78871732819138,3.655,9837.322937208797
40,CGAR (Adaptive),9,113.4393873055245,92.12058545410528,3.62,9730.636324576202
40,CGAR (Adaptive),10,93.39841596660058,88.03653855669958,0.03,2419.174265812293
40,CGAR (Adaptive),11,101.16900559230649,93.33974657474035,1.335,4768.009835597018
40,CGAR (Adaptive),12,104.14859355253179,92.16094360505376,1.6650000000000003,6206.701555709687
40,CGAR (Adaptive),13,99.89870542757674,84.86697016980015,0.9900000000000001,4652.981237654958
40,CGAR (Adaptive),14,95.49133430020251,82.1891625462782,0.47000000000000003,2871.6594055716005
40,CGAR (Adaptive),15,101.41820585153283,74.34710738123614,1.185,4664.3057242857685
